Animal,Sire,Dam,Bucket,Wing_Morph,Food,State_DLM,DLM_Mass,Ovary_Mass,Remaining_Mass,Total_Mass
1631,32,3,B,L,Med,1,3.9,28.7,105.6,138.2
1632,32,3,B,S,AD,0,0,100,126.6,226.6
1633,33,1,A,L,Low,1,5.8,11.8,143.7,161.3
1634,33,1,A,L,Med,2,5.4,25.2,150.2,180.8
1635,33,1,A,L,AD,2,4.9,36.9,179.6,221.4
1636,33,1,A,L,Low,2,4.5,10.5,128.8,143.8
1637,33,1,A,L,Med,2,5.2,23.3,153.9,182.4
1638,33,1,A,L,AD,2,5.1,44.8,182.1,232
1639,33,1,A,L,Low,2,5.4,13.8,148.5,167.7
1640,33,1,A,L,Med,2,6.6,11.9,151.3,169.8
1641,33,1,A,L,AD,2,6.1,38.2,181.1,225.4
1642,33,1,A,L,Low,2,4.2,7.3,118.9,130.4
1643,33,1,A,L,Med,2,4,10.8,150.1,164.9
1644,33,1,A,L,Low,1,1.1,23.3,97,121.4
1645,33,1,B,L,Low,2,4.7,7.8,122,134.5
1646,33,1,B,L,Med,2,4.8,16.5,154.4,175.7
1647,33,1,B,L,AD,1,5,45.6,158.9,209.5
1648,33,1,B,L,Low,2,5.1,9.5,147.3,161.9
1649,33,1,B,S,Med,0,0,49.6,94.8,144.4
1650,33,1,B,L,AD,2,4.4,35.1,178.5,218
1651,33,1,B,L,Low,2,3.5,6.4,125.8,135.7
1652,33,1,B,L,Med,2,4.1,10,150.2,164.3
1653,33,1,B,L,AD,2,4.4,53.1,145.7,203.2
1654,33,1,B,S,Low,0,0,12.4,115.2,127.6
1655,33,1,B,L,Med,1,0.9,57.9,126.6,185.4
1656,33,1,B,L,AD,2,4.8,34.3,234,273.1
1657,33,1,B,L,Low,2,4.4,7.5,140,151.9
1658,33,1,B,L,Med,1,4.8,14.6,156.2,175.6
1659,33,1,B,L,AD,2,4.4,21.3,156.1,181.8
1660,33,2,A,L,Low,2,5.1,1.6,156,162.7
1661,33,2,A,L,Med,1,4.2,20.2,136,160.4
1662,33,2,A,L,AD,2,5.4,60.2,162.4,228
1663,33,2,A,L,Low,2,3.4,14.6,102,120
1664,33,2,A,S,Med,0,0,41.7,96.2,137.9
1665,33,2,A,S,AD,1,2.8,109.5,122.9,235.2
1666,33,2,A,L,Low,2,4.2,3.9,122.2,130.3
1667,33,2,A,L,Med,2,6,21.1,171,198.1
1668,33,2,A,L,AD,2,5.7,22.5,182.8,211
1669,33,2,A,L,Low,1,4.5,2.3,123.3,130.1
1670,33,2,A,L,Med,2,6.2,14.9,183.9,205
1671,33,2,A,L,AD,2,6.4,22,167.3,195.7
1672,33,2,A,L,Low,2,5.1,4,141.8,150.9
1673,33,2,A,L,Med,1,5.4,0,138.7,144.1
1674,33,2,A,L,AD,2,6.8,32.9,193.6,233.3
1675,33,2,B,L,Low,0,0,16.2,69.5,85.7
1676,33,2,B,S,Med,0,0,39.5,96.2,135.7
1677,33,2,B,S,AD,0,0,9.8,136,145.8
1678,33,2,B,S,Low,0,0,26.1,67.9,94
1679,33,2,B,S,Med,1,0.3,49.5,83.8,133.6
1680,33,2,B,S,AD,1,1,22.1,132.2,155.3
1681,33,2,B,L,Low,1,1.4,19.1,97.2,117.7
1682,33,2,B,L,Med,1,1.5,23.3,123.2,148
1683,33,2,B,L,AD,0,0,56.2,90.4,146.6
1684,33,2,B,L,Low,1,0.5,10.8,118.4,129.7
1685,33,2,B,S,Med,0,0,48.5,89.8,138.3
1686,33,2,B,S,AD,0,0,68.7,116.2,184.9
1687,33,2,B,S,Low,0,0,21.8,105.4,127.2
1688,33,2,B,S,Med,1,0.4,29.6,102.4,132.4
1689,33,3,A,L,Low,1,5.8,5.4,134.1,145.3
1690,33,3,A,L,Med,2,5.1,14.9,171.5,191.5
1691,33,3,A,L,AD,1,5.7,55.6,189.7,251
1692,33,3,A,L,Low,1,4.2,6,131.5,141.7
1693,33,3,A,L,Med,2,6.3,19.6,166.4,192.3
1694,33,3,A,L,AD,2,5.9,44.2,192.8,242.9
1695,33,3,A,L,Low,1,2.9,2.5,134,139.4
1696,33,3,A,L,Med,0,0,61.3,145.2,206.5
1697,33,3,A,L,AD,2,4.2,41.3,166.9,212.4
1698,33,3,A,L,Low,2,5.7,3.6,157.9,167.2
1699,33,3,A,L,Med,2,5.2,18.5,155.1,178.8
1700,33,3,A,S,AD,0,0,159.7,229.4,389.1
1701,33,3,A,L,Low,2,5.7,10.8,183.9,200.4
1702,33,3,A,L,Med,2,7.6,24,226.8,258.4
1703,33,3,A,L,AD,2,10.8,61.8,284,356.6
1704,33,3,B,L,Low,0,0,34.5,107.1,141.6
1705,33,3,B,L,Med,2,4.5,16.8,120.8,142.1
1706,33,3,B,L,AD,2,3.5,69.4,150.9,223.8
1707,33,3,B,L,Low,0,0,26.8,87.5,114.3
1708,33,3,B,L,Med,1,3.4,18.2,111.1,132.7
1709,33,3,B,L,AD,2,6.4,34.2,209.1,249.7
1710,33,3,B,L,Low,1,1,45.1,98.1,144.2
1711,33,3,B,L,Med,2,4.8,18.9,167.5,191.2
1712,33,3,B,L,AD,2,6.5,32,190.8,229.3
1713,33,3,B,L,Low,1,1.6,1.4,93.6,96.6
1714,33,3,B,L,Med,2,4.7,13.5,133.4,151.6
1715,33,3,B,L,AD,2,4.8,49.7,162.8,217.3
1716,33,3,B,L,Low,1,2,11.3,123.6,136.9
1717,33,3,B,L,Med,0,0,24.1,112.8,136.9
1718,33,3,B,L,AD,2,7.8,0.7,259.8,268.3
1719,34,1,A,L,Low,2,3.1,4.4,113.2,120.7
1720,34,1,A,L,Med,2,5.5,7.1,167.5,180.1
1721,34,1,A,L,AD,2,8.1,44.3,199.7,252.1
1722,34,1,A,L,Low,1,4.8,2.3,128.2,135.3
1723,34,1,A,L,Med,2,5,22.7,155.7,183.4
1724,34,1,A,L,AD,1,4.3,50.5,148.5,203.3
1725,34,1,A,L,Low,2,4.9,1.8,120.9,127.6
1726,34,1,A,L,Med,1,0.6,67.9,89.8,158.3
1727,34,1,A,L,AD,2,5,35.7,163.5,204.2
1728,34,1,A,L,Low,0,0,44.7,83.7,128.4
1729,34,1,A,L,Med,0,0,62.4,95.1,157.5
1730,34,1,A,L,AD,2,5.9,26.6,174.9,207.4
1731,34,1,A,L,Low,1,3.2,7.7,94,104.9
1732,34,1,A,L,Med,1,3.1,16.5,98,117.6
1733,34,1,A,L,AD,2,5.7,19,206.5,231.2
1734,34,1,B,L,Low,0,0,22.1,87.9,110
1735,34,1,B,L,Med,2,3.1,2.1,117.6,122.8
1736,34,1,B,L,AD,2,4.2,64,139.9,208.1
1737,34,1,B,L,Low,2,3.5,1.4,122.3,127.2
1738,34,1,B,L,Med,0,0,40.5,97.5,138
1739,34,1,B,L,AD,2,5.1,12.7,169.5,187.3
1740,34,1,B,L,Low,0,0,32.6,93.8,126.4
1741,34,1,B,L,AD,0,0,114.5,114.1,228.6
1742,34,1,B,L,Low,1,3.1,1.7,107.2,112
1743,34,1,B,S,Med,0,0,47.5,97.6,145.1
1744,34,1,B,L,AD,2,4.7,24.6,161.4,190.7
1745,34,1,B,L,Low,1,5.1,1,120.2,126.3
1746,34,1,B,L,Med,2,2.5,4.9,109.5,116.9
1747,34,1,B,L,AD,2,5.4,34.3,173.6,213.3
1748,34,2,A,L,Low,2,3.8,1.4,111.5,116.7
1749,34,2,A,L,Med,2,5.7,5.9,164.6,176.2
1750,34,2,A,L,AD,1,4.6,23.9,194.9,223.4
1751,34,2,A,L,Low,1,0.3,33.9,103.5,137.7
1752,34,2,A,L,Med,2,4.9,9.3,160.3,174.5
1753,34,2,A,L,AD,2,4.2,76.5,176.6,257.3
1754,34,2,A,L,Low,2,5.4,3.2,161,169.6
1755,34,2,A,L,Med,2,3.9,16.4,143.9,164.2
1756,34,2,A,L,AD,1,0.5,133.4,122.6,256.5
1757,34,2,A,L,Low,2,3.1,8.4,145.5,157
1758,34,2,A,L,Med,2,5.9,18.3,173.1,197.3
1759,34,2,A,L,AD,2,6.6,32.1,218.4,257.1
1760,34,2,A,L,Low,2,4.3,2.8,140.4,147.5
1761,34,2,A,L,Med,2,5.3,6.3,184.6,196.2
1762,34,2,A,L,AD,1,1.2,74.7,96.6,172.5
1763,34,2,B,L,Low,1,3.2,2.1,113.4,118.7
1764,34,2,B,L,Med,1,0.8,38.1,109.9,148.8
1765,34,2,B,L,AD,1,6.2,28.2,232.7,267.1
1766,34,2,B,L,Low,1,4.9,2.7,111.7,119.3
1767,34,2,B,L,Med,2,4.3,12,131.8,148.1
1768,34,2,B,L,AD,0,0,135.8,175.4,311.2
1769,34,2,B,L,Low,1,5.3,8.8,135.2,149.3
1770,34,2,B,L,Med,0,0,57.4,99.3,156.7
1771,34,2,B,L,AD,1,3.5,47.6,126.5,177.6
1772,34,2,B,S,Low,0,0,19.5,90.1,109.6
1773,34,2,B,L,Med,2,5.5,13.9,177.6,197
1774,34,2,B,L,AD,0,0,81.6,106,187.6
1775,34,2,B,L,Low,1,3.3,7.8,118.7,129.8
1776,34,2,B,L,Med,1,3.7,4.7,155,163.4
1777,34,2,B,L,AD,0,0,72.1,121.4,193.5
1778,34,3,A,L,Low,1,4.6,3.2,132.1,139.9
1779,34,3,A,L,Med,2,3.5,6.4,133.7,143.6
1780,34,3,A,L,AD,2,5.6,37.5,220.5,263.6
1781,34,3,A,L,Low,1,4.1,2,129.1,135.2
1782,34,3,A,L,Med,2,5.9,20.8,190,216.7
1783,34,3,A,L,AD,1,7.4,59.4,227,293.8
1784,34,3,A,L,Low,2,3.9,6.4,144.2,154.5
1785,34,3,A,L,Med,1,4.6,16.9,134,155.5
1786,34,3,A,L,AD,2,4.9,66.6,212.4,283.9
1787,34,3,A,L,Low,1,3.6,1.4,117.9,122.9
1788,34,3,B,S,Low,0,0,21.4,99.3,120.7
1789,34,3,B,L,Med,1,5.1,22.1,130.7,157.9
1790,34,3,B,L,AD,2,5.8,43.5,188.4,237.7
1791,34,3,B,L,Low,2,3.7,1.3,99.5,104.5
1792,34,3,B,L,Med,2,3.2,11.8,116.3,131.3
1793,34,3,B,L,AD,2,6.6,52.5,234,293.1
1794,34,3,B,L,Low,2,3,3.5,111.8,118.3
1795,34,3,B,L,Med,2,3.2,10.6,145.2,159
1796,34,3,B,L,AD,2,5.3,56.7,181,243
1797,34,3,B,L,Low,2,2.6,3.9,115.6,122.1
1798,34,3,B,L,Med,0,0,63.6,92.1,155.7
1799,34,3,B,L,AD,1,1.4,102.2,138.2,241.8
1800,34,3,B,L,Low,0,0,32.2,95.6,127.8
1801,34,3,B,L,Med,2,4.7,9.7,124.7,139.1
1802,34,3,B,L,AD,0,0,126.2,131.2,257.4
1803,37,1,A,S,Low,1,0.3,28.8,108.6,137.7
1804,37,1,A,S,Med,0,0,46.4,85.8,132.2
1805,37,1,A,L,AD,2,5,24.5,165,194.5
1806,37,1,A,L,Low,1,1.8,1.9,113.2,116.9
1807,37,1,A,L,Med,2,3.6,7.6,116.1,127.3
1808,37,1,A,L,AD,1,5.3,21.1,196.1,222.5
1809,37,1,A,L,Low,2,4.5,2,121,127.5
1810,37,1,A,L,Med,1,4.4,20.1,126.9,151.4
1811,37,1,A,L,AD,2,5,15.9,148.5,169.4
1812,37,1,A,L,Low,1,4,0.9,109.4,114.3
1813,37,1,A,L,Med,1,3.9,15.2,129.9,149
1814,37,1,A,S,AD,0,0,93.6,92.4,186
1815,37,1,A,L,Low,0,0,24,84.3,108.3
1816,37,1,A,S,Med,0,0,47.5,90.2,137.7
1817,37,1,A,S,AD,0,0,113.2,115.1,228.3
1818,37,1,B,L,Low,1,4.2,8.8,123.7,136.7
1819,37,1,B,L,Med,1,4,13.6,132.4,150
1820,37,1,B,L,AD,1,6.6,30.3,194,230.9
1821,37,1,B,L,Low,1,4.7,2.8,130.6,138.1
1822,37,1,B,L,Med,2,4.9,17.1,140.6,162.6
1823,37,1,B,L,AD,1,5,26.3,232.9,264.2
1824,37,1,B,S,Low,0,0,30.2,87.8,118
1825,37,1,B,L,Med,1,4.5,10.9,150.7,166.1
1826,37,1,B,L,AD,2,5.3,38.7,171.7,215.7
1827,37,1,B,L,Low,1,1.5,5.6,124.2,131.3
1828,37,1,B,L,Med,1,3.4,12.2,115.1,130.7
1829,37,1,B,S,AD,0,0,141.1,140.1,281.2
1830,37,1,B,L,Low,1,4.7,6,112.6,123.3
1831,37,1,B,S,Med,0,0,79.5,120,199.5
1832,37,1,B,L,AD,0,0,126.6,137.4,264
1833,37,2,A,L,Low,2,3.9,2.6,117.3,123.8
1834,37,2,A,L,Med,1,5.6,12.7,159.4,177.7
1835,37,2,A,L,AD,1,3.2,27.9,134.2,165.3
1836,37,2,A,L,Low,1,5,2.3,139.4,146.7
1837,37,2,A,L,Med,0,0,67.9,94,161.9
1838,37,2,A,L,AD,1,6.4,33.7,198.6,238.7
1839,37,2,A,L,Low,0,0,37.7,85.3,123
1840,37,2,A,L,Med,1,4.1,41.4,131,176.5
1841,37,2,A,L,AD,1,4.7,35.2,175.5,215.4
1842,37,2,A,L,Low,0,0,32.6,80.4,113
1843,37,2,A,L,Med,2,3.7,13.5,142.5,159.7
1844,37,2,A,L,AD,1,4.3,17.7,158.7,180.7
1845,37,2,A,L,Low,0,0,43.5,101.5,145
1846,37,2,A,S,Med,0,0,50.7,92.1,142.8
1847,37,2,B,S,Low,0,0,30.6,67.5,98.1
1848,37,2,B,S,Med,0,0,59.8,81.4,141.2
1849,37,2,B,S,AD,0,0,98.4,115.4,213.8
1850,37,2,B,L,Low,1,1.9,6.5,82.8,91.2
1851,37,2,B,L,Med,1,0.5,46.4,73.5,120.4
1852,37,2,B,S,AD,0,0,62.4,101.9,164.3
1853,37,2,B,S,Low,0,0,12.3,68.8,81.1
1854,37,2,B,L,Med,1,4.3,15.6,113.1,133
1855,37,2,B,L,AD,0,0,62.5,91.8,154.3
1856,37,2,B,L,Low,1,2.4,3.7,78.8,84.9
1857,37,2,B,L,Med,0,0,47.2,61.6,108.8
1858,37,2,B,L,AD,0,0,69.6,79.3,148.9
1859,37,2,B,L,Low,0,0,42.5,81,123.5
1860,37,2,B,S,Med,0,0,53.8,88.6,142.4
1861,37,2,B,L,AD,2,2.9,28.6,119.5,151
1862,37,3,A,S,Low,0,0,47.9,93.3,141.2
1863,37,3,A,S,Med,0,0,59.6,94.3,153.9
1864,37,3,A,L,AD,2,4,22.4,152.9,179.3
1865,37,3,A,L,Low,1,2,5.7,94.1,101.8
1866,37,3,A,L,Med,1,3.6,12.2,142.8,158.6
1867,37,3,A,S,AD,0,0,104,116.1,220.1
1868,37,3,A,L,Low,1,0.5,12.8,102.3,115.6
1869,37,3,A,L,Med,1,5,15.3,118.2,138.5
1870,37,3,A,L,AD,1,6.4,21,185.1,212.5
1871,37,3,A,L,Low,1,1.6,5.9,109.4,116.9
1872,37,3,A,S,Med,0,0,46.9,86.1,133
1873,37,3,A,L,AD,1,5.6,21.2,145.7,172.5
1874,37,3,A,L,Low,1,3.8,4.4,109.5,117.7
1875,37,3,A,L,Med,1,3.3,27,124.8,155.1
1876,37,3,A,L,AD,1,5.6,30,159.4,195
1877,37,3,B,L,Low,2,4.5,10.9,132.1,147.5
1878,37,3,B,L,Med,1,1.3,59.8,109.8,170.9
1879,37,3,B,L,AD,2,6.9,56.3,199.2,262.4
1880,37,3,B,L,Low,1,1.7,45.6,95.5,142.8
1881,37,3,B,L,Med,2,4.6,13.6,153,171.2
1882,37,3,B,L,AD,1,1.4,94,162.9,258.3
1883,37,3,B,L,Low,2,3.9,7.9,116.8,128.6
1884,37,3,B,L,Med,2,5.7,20.9,145.7,172.3
1885,37,3,B,L,AD,1,4.5,23.2,167.2,194.9
1886,37,3,B,S,Low,0,0,32.3,94.9,127.2
1887,37,3,B,L,Med,2,5.1,7,167.3,179.4
1888,37,3,B,L,AD,2,4.2,23.5,166.8,194.5
1889,37,3,B,L,Low,2,3.5,10.3,104.1,117.9
1890,37,3,B,L,Med,2,3.7,15.8,132.1,151.6
1891,37,3,B,L,AD,1,3.7,75.9,149.3,228.9
1892,38,1,A,L,Low,2,3.9,1,105,109.9
1893,38,1,A,L,Med,2,5.4,2.5,134.8,142.7
1894,38,1,A,L,AD,1,3.8,8.2,215.7,227.7
1895,38,1,A,L,Low,1,1.7,3.9,96.2,101.8
1896,38,1,A,L,Med,2,4.4,8.1,128,140.5
1897,38,1,A,L,AD,2,6,57.2,185.2,248.4
1898,38,1,A,L,Low,0,0,21.9,95.8,117.7
1899,38,1,A,L,Med,1,1.5,5.5,143.7,150.7
1900,38,1,A,L,AD,1,1.5,124.5,160,286
1901,38,1,A,L,Low,2,4,1.8,111.2,117
1902,38,1,A,L,Med,1,1,42.6,107.6,151.2
1903,38,1,A,L,AD,0,0,113.7,134.1,247.8
1904,38,1,A,S,Low,0,0,27.2,96,123.2
1905,38,1,A,S,Med,0,0,29.6,114.5,144.1
1906,38,1,A,L,AD,1,0.8,95,114.3,210.1
1907,38,1,B,L,Low,2,4.2,1.9,112.8,118.9
1908,38,1,B,L,Med,1,3.4,21.9,124.6,149.9
1909,38,1,B,S,AD,0,0,110.9,98.1,209
1910,38,1,B,S,Low,1,0.5,32.1,87.8,120.4
1911,38,1,B,L,Med,1,0.6,43.7,92.4,136.7
1912,38,1,B,L,AD,2,4.1,40.7,131,175.8
1913,38,1,B,L,Low,1,2.1,1.6,91,94.7
1914,38,1,B,L,Med,1,3.3,7.8,108.2,119.3
1915,38,1,B,L,AD,1,0.7,95.9,140.5,237.1
1916,38,1,B,L,Low,2,3.6,4.1,109.2,116.9
1917,38,1,B,L,Med,1,1.6,81,143.8,226.4
1918,38,1,B,L,AD,1,1.7,106.7,115.4,223.8
1919,38,1,B,L,Low,0,0,37,137,174
1920,38,1,B,S,Med,0,0,68.2,121,189.2
1921,38,1,B,S,AD,1,1.7,123.7,142.5,267.9
1922,38,2,A,L,Low,1,2.5,1.8,142.7,147
1923,38,2,A,L,Med,1,0.6,52,119.3,171.9
1924,38,2,A,L,AD,1,1.1,74.2,141.3,216.6
1925,38,2,A,L,Low,1,0.6,29.4,91.2,121.2
1926,38,2,A,L,Med,2,4.5,16.1,140.5,161.1
1927,38,2,A,L,AD,1,1.4,125.4,166.8,293.6
1928,38,2,A,L,Low,2,5.6,9.3,137,151.9
1929,38,2,A,L,Med,2,4.9,27.2,167,199.1
1930,38,2,A,L,AD,2,5.5,40.8,226.7,273
1931,38,2,A,L,Low,2,4.9,14.8,154.6,174.3
1932,38,2,A,L,Med,1,1.5,1.5,127.3,130.3
1933,38,2,A,L,AD,1,3.7,0.8,128.6,133.1
1934,38,2,A,L,Low,2,5.7,59.7,186.2,251.6
1935,38,2,A,L,Med,1,1,69.5,130.3,200.8
1936,38,2,A,L,AD,2,6.5,54.8,192.5,253.8
1937,38,2,B,L,Low,1,2.7,2.2,135,139.9
1938,38,2,B,L,Med,1,5.1,14.1,131.9,151.1
1939,38,2,B,L,AD,2,6.7,46.7,198.1,251.5
1940,38,2,B,L,Low,1,5.4,3,143.7,152.1
1941,38,2,B,L,Med,1,5.9,24,162.9,192.8
1942,38,2,B,L,AD,2,6,32.1,180.4,218.5
1943,38,2,B,L,Low,1,3.2,48.3,154.6,206.1
1944,38,2,B,L,Med,2,6.1,20.6,163.3,190
1945,38,2,B,L,AD,2,10.1,61,281.9,353
1946,38,2,B,L,Low,1,2.2,7.2,127.7,137.1
1947,38,2,B,L,Med,2,6.5,20.5,179.9,206.9
1948,38,2,B,L,AD,2,6.2,42.9,168.1,217.2
1949,38,2,B,L,Low,2,5.7,3.5,137.1,146.3
1950,38,2,B,L,Med,1,0.9,71.2,154.7,226.8
1951,38,2,B,L,AD,0,0,116.7,133.6,250.3
1952,38,3,B,L,Low,1,1,50.8,124,175.8
1953,38,3,B,L,Med,2,4,34.7,120,158.7
1954,38,3,B,S,AD,0,0,113,117.2,230.2
1955,38,3,B,L,Low,2,5.7,3.4,127.7,136.8
1956,38,3,B,L,Med,0,0,52.6,103.4,156
1957,38,3,B,L,AD,2,2.9,107.4,155.9,266.2
1958,38,3,B,S,Low,0,0,25.6,93.9,119.5
1959,38,3,B,S,Med,0,0,64.3,93.6,157.9
1960,38,3,B,L,AD,1,1.7,137,143.2,281.9
1961,38,3,B,S,Low,0,0,32.6,88.2,120.8
1962,38,3,B,S,Med,0,0,66.6,94.7,161.3
1963,38,3,B,S,AD,0,0,59.9,101.8,161.7
1964,38,3,B,S,Low,0,0,35.5,113.1,148.6
1965,38,3,B,L,Med,1,1.9,29,145,175.9
1966,38,3,B,L,AD,1,2.7,96.4,134.7,233.8
1967,38,3,A,L,Low,1,6.5,7.5,187.9,201.9
1968,38,3,A,L,Med,1,3.8,60,163.2,227
1969,38,3,A,L,AD,1,1.4,157.4,167.2,326
1970,38,3,A,L,Low,1,1.3,67.9,179.4,248.6
1971,38,3,A,L,Med,1,5.6,26.7,167.6,199.9
1972,38,3,A,L,AD,2,6.8,47.6,267,321.4
1973,38,3,A,L,Low,1,1,47.9,129.9,178.8
1974,38,3,A,L,Med,2,3.2,58.8,158.7,220.7
1975,38,3,A,L,AD,1,2.5,128.9,192,323.4
1976,38,3,A,L,Low,2,3.5,26.9,162.5,192.9
1977,38,3,A,L,Med,1,1.7,67.4,117.7,186.8
1978,38,3,A,L,AD,1,2.2,73.1,194.2,269.5
1979,38,3,A,L,Low,1,1.4,36.9,106,144.3
1980,38,3,A,L,Med,0,0,84.6,135.2,219.8
1981,38,3,A,L,AD,2,6.2,85.6,188.4,280.2
1982,39,1,A,L,Low,1,0.3,0.1,99.9,100.3
1983,39,1,A,L,Med,0,0,74.4,97.1,171.5
1984,39,1,A,L,AD,2,4.6,44.9,177.1,226.6
1985,39,1,A,L,Low,2,4.6,4.8,135.4,144.8
1986,39,1,A,S,Med,1,1.4,0.9,117.6,119.9
1987,39,1,A,S,AD,0,0,0.8,139.5,140.3
1988,39,1,A,S,Low,1,0.5,0.1,86.8,87.4
1989,39,1,A,L,Med,1,2.4,0,123.5,125.9
1990,39,1,A,L,AD,2,7,25.9,210.2,243.1
1991,39,1,A,L,Low,2,5.6,3.3,123.4,132.3
1992,39,1,A,L,Med,2,5.6,15.3,138.9,159.8
1993,39,1,A,L,AD,2,4.9,80.4,150.3,235.6
1994,39,1,A,L,Low,1,3,0,72.8,75.8
1995,39,1,A,L,Med,2,4.8,13.4,160.9,179.1
1996,39,1,A,L,AD,2,6.3,32.8,201.3,240.4
1997,39,1,B,L,Low,2,4.4,3.6,123.7,131.7
1998,39,1,B,L,Med,2,5.2,19.3,141.4,165.9
1999,39,1,B,L,AD,2,6.1,44.1,182,232.2
2000,39,1,B,L,Low,2,3.8,4.2,114.4,122.4
2001,39,1,B,L,Med,2,4.8,21.2,129.9,155.9
2002,39,1,B,L,AD,2,8.1,39.7,224.5,272.3
2003,39,1,B,L,Low,1,5,3,135,143
2004,39,1,B,L,Med,1,3.6,11.1,138.5,153.2
2005,39,1,B,L,AD,2,5.8,62.6,152.6,221
2006,39,1,B,L,Low,1,3.1,0.9,72.9,76.9
2007,39,1,B,L,Med,1,5.1,19.3,122.5,146.9
2008,39,1,B,L,AD,2,6.3,45.5,180,231.8
2009,39,1,B,L,Low,1,2.5,2.3,116.5,121.3
2010,39,1,B,S,Med,0,0,57.3,87.1,144.4
2011,39,1,B,L,AD,1,6.4,11.1,188.9,206.4
2012,39,2,A,L,Low,1,4.6,5.8,120.2,130.6
2013,39,2,A,L,Med,2,4.1,17.5,148.4,170
2014,39,2,A,L,AD,2,8.2,20.2,261.9,290.3
2015,39,2,A,L,Low,2,4.9,9.6,120.1,134.6
2016,39,2,A,L,Med,2,6.3,20.2,190.4,216.9
2017,39,2,A,L,AD,2,5.1,55.7,170.9,231.7
2018,39,2,A,L,Low,2,4.7,7.1,137.3,149.1
2019,39,2,A,L,Med,0,0,88.1,97.8,185.9
2020,39,2,A,L,AD,2,6.3,35.8,221.3,263.4
2021,39,2,A,L,Low,2,4,4.7,124.2,132.9
2022,39,2,A,L,Med,1,4.9,20.6,137.6,163.1
2023,39,2,A,S,AD,0,0,153.1,137.3,290.4
2024,39,2,A,L,Low,1,1.8,34.2,93.7,129.7
2025,39,2,A,S,Med,0,0,56.5,88,144.5
2026,39,2,B,L,Low,2,3.6,3.8,113.8,121.2
2027,39,2,B,L,Med,2,3.8,23,127,153.8
2028,39,2,B,L,AD,1,1.1,154.5,146.4,302
2029,39,2,B,L,Low,0,0,20.3,80.1,100.4
2030,39,2,B,L,Med,2,4.1,17.4,119.4,140.9
2031,39,2,B,L,AD,1,6.2,54.5,212.1,272.8
2032,39,2,B,L,Low,0,0,24.8,96,120.8
2033,39,2,B,L,Med,2,5,7.7,118.9,131.6
2034,39,2,B,S,AD,0,0,131.4,129.2,260.6
2035,39,2,B,S,Low,0,0,18.4,63.1,81.5
2036,39,2,B,S,Med,0,0,51.7,77,128.7
2037,39,2,B,L,AD,2,6.6,30.9,185.7,223.2
2038,39,2,B,S,Med,0,0,58.7,77.8,136.5
2039,39,2,B,L,AD,1,0.7,93,108.7,202.4
2040,39,3,A,L,Low,2,4.9,5.4,161.7,172
2041,39,3,A,L,Med,1,0.8,69,114.4,184.2
2042,39,3,A,L,AD,1,1.1,165.1,154,320.2
2043,39,3,A,L,Low,1,1,38.2,109.6,148.8
2044,39,3,A,L,Med,2,6,17.4,149.7,173.1
2045,39,3,A,L,AD,2,6.2,56.3,206.7,269.2
2046,39,3,A,L,Med,1,4.5,13.6,142.4,160.5
2047,39,3,A,L,AD,2,5.5,37.6,192.3,235.4
2048,39,3,A,L,Low,2,5.6,2.4,120.4,128.4
2049,39,3,A,L,Med,1,1.3,84.4,110.9,196.6
2050,39,3,A,L,AD,1,2.1,137.6,140.2,279.9
2051,39,3,A,L,Low,1,3,5.8,132.1,140.9
2052,39,3,A,S,Med,0,0,77.2,95.5,172.7
2053,39,3,A,S,AD,0,0,103.2,120.3,223.5
2054,39,3,B,S,Low,0,0,21.5,77.5,99
2055,39,3,B,S,Med,1,0.2,47.1,77.7,125
2056,39,3,B,S,AD,1,0.9,143.9,151.9,296.7
2057,39,3,B,L,Low,2,4.2,1.9,123.8,129.9
2058,39,3,B,L,Med,0,0,63,93.6,156.6
2059,39,3,B,L,AD,2,6.6,54.8,200.1,261.5
2060,39,3,B,S,Low,0,0,29.6,99.3,128.9
2061,39,3,B,S,Med,0,0,58.9,104.9,163.8
2062,39,3,B,S,AD,1,0.7,128,112.3,241
2063,39,3,B,S,Low,0,0,37.6,100.3,137.9
2064,39,3,B,L,Med,1,0.6,77.2,116.1,193.9
2065,39,3,B,L,AD,0,0,161.4,140.3,301.7
2066,39,3,B,L,Low,2,3.7,2.8,121.8,128.3
2067,39,3,B,L,Med,0,0,63.2,113.5,176.7
2068,39,3,B,S,AD,1,2.1,141.2,145.2,288.5
2069,40,1,A,L,Low,2,5.1,1.2,148.5,154.8
2070,40,1,A,S,Med,0,0,64.4,93.4,157.8
2071,40,1,A,L,AD,2,5.5,33.9,183.3,222.7
2072,40,1,A,L,Low,2,4,1.4,119.3,124.7
2073,40,1,A,L,Med,2,6.5,2.8,160.7,170
2074,40,1,A,L,AD,2,4.4,9.7,157.2,171.3
2075,40,1,A,L,Low,2,5.7,20.7,157.1,183.5
2076,40,1,A,L,Med,1,2,5.7,217,224.7
2077,40,1,A,L,AD,2,7.6,26.8,206.9,241.3
2078,40,1,A,L,Low,2,6.6,15.2,171.9,193.7
2079,40,1,A,L,Med,1,1.4,63.2,149,213.6
2080,40,1,A,L,AD,2,6.1,42.1,186.9,235.1
2081,40,1,A,L,Low,2,5,2.7,161.1,168.8
2082,40,1,A,L,Med,2,4.3,4.4,163.9,172.6
2083,40,1,A,L,AD,1,1.4,121.7,144,267.1
